p4n_id,title,url,latitude,longitude,location_type,num_places,total_reviews,avg_rating,parking_min_eur,parking_max_eur,electricity_eur,review_seasonality,top_languages,ai_pros,ai_cons,last_scraped
486292,(7630-174) S.Teotónio - Unnamed Road,https://park4night.com/en/place/486292,37.502431,-8.710122,Parking lot day/night,2.0,8,3.0,0.0,0.0,0.0,"{""2025-10"": 1, ""2025-09"": 1, ""2025-07"": 1, ""2025-06"": 2, ""2025-05"": 1, ""2025-02"": 1, ""2024-08"": 1}",fr (4); de (3); da (1),atmosphere_quiet_peaceful (4); views_sunset_starry_sky (1); shade_natural_provided (1); misc_other_pros (1),environment_litter_trash_accumulation (4); noise_dogs_animals_neighbors (2); access_difficult_narrow_steep (1); space_cramped_lack_of_privacy (1); noise_traffic_airplane_loud (1); location_remote_isolated_far (1); rules_strict_fussy_unpleasant (1); misc_other_cons (1),2026-01-26 08:38:39
611380,(8670) Odeceixe - Unnamed Road,https://park4night.com/en/place/611380,37.43247,-8.764149,Parking lot day/night,4.0,6,2.83,0.0,0.0,0.0,"{""2025-09"": 3, ""2025-08"": 2, ""2025-07"": 1}",es (3); en (1); ca (2),atmosphere_quiet_peaceful (4); scenery_natural_beauty (1); safety_feeling_safe_community (1); misc_other_pros (1),noise_traffic_airplane_loud (1); terrain_muddy_dusty_flooding (2); noise_events_music_parties (1); service_lack_of_amenities (1); location_remote_isolated_far (1); situational_temporary_blockage (3); misc_other_cons (1),2026-01-26 08:38:40
99805,(7630-208) Odemira - N393,https://park4night.com/en/place/99805,37.591552,-8.666844,Extra services,5.0,18,3.0,0.0,0.0,,"{""2025-11"": 1, ""2025-08"": 1, ""2025-07"": 1, ""2025-03"": 1, ""2025-02"": 1, ""2024-11"": 1}",fr (3); es (1); pt (1); de (1),atmosphere_quiet_peaceful (2); supplies_nearby_shops_fuel (1); waste_disposal_functional (1); water_potable_easy_refill (1); laundry_effective_available (1); checkin_automated_flexible_process (1),laundry_effective_available (3); payment_issues_cash_only_friction (2); misc_other_cons (2); noise_dogs_animals_neighbors (1); noise_traffic_airplane_loud (1); noise_events_music_parties (1); price_expensive_overpriced (1),2026-01-26 08:39:15
70448,(8550) Monchique - Caminho do Ambrósio,https://park4night.com/en/place/70448,37.318699,-8.55234,Parking lot day/night,20.0,18,2.83,0.0,0.0,0.0,"{""2025-03"": 1, ""2024-05"": 2, ""2024-02"": 3}",fr (3); en (1); de (2),location_town_center_proximity (3); ground_flat_level_paved (1); shade_natural_provided (1); misc_other_pros (1),situational_temporary_blockage (2); misc_other_cons (2); water_potable_easy_refill (1),2026-01-26 08:39:28
77687,(8550) Selao - M501,https://park4night.com/en/place/77687,37.375296,-8.644998,Parking lot day/night,0.0,6,3.83,,,,"{""2025-12"": 1}",de (1),atmosphere_quiet_peaceful (1); pitches_spacious_private (1),,2026-01-26 08:39:48
372698,(7630-174) Odemira - 2b Rua Capitão Salgueiro Maia,https://park4night.com/en/place/372698,37.59991,-8.631203,Service area without parking,0.0,33,3.76,,,0.0,"{""2025-12"": 2, ""2025-10"": 1, ""2025-08"": 1, ""2025-06"": 1, ""2025-04"": 3, ""2025-02"": 1, ""2024-12"": 2, ""2024-11"": 2, ""2024-09"": 1, ""2024-08"": 1, ""2024-04"": 1, ""2024-03"": 1, ""2024-02"": 2}",en (3); fr (6); de (3); es (2); nl (1); it (2); pt (2),waste_disposal_functional (7); water_potable_easy_refill (6); service_staff_friendly_helpful (3); facilities_clean_modern (3); laundry_effective_available (2); services_bread_delivery_onsite (1); supplies_nearby_shops_fuel (1); misc_other_pros (1); activities_onsite_yoga_pool (1),utilities_electricity_tripping (1); water_potable_easy_refill (4); laundry_effective_available (3); access_easy_large_vehicles (1); space_cramped_lack_of_privacy (2); noise_traffic_airplane_loud (1); payment_issues_cash_only_friction (1); location_town_center_proximity (1); misc_other_cons (1); signage_unclear_directions (1),2026-01-26 08:40:18
515235,(8670) Aljezur -,https://park4night.com/en/place/515235,37.359499,-8.783346,Homestays accommodation,1.0,16,4.62,10.0,13.0,0.0,"{""2025-10"": 1, ""2025-09"": 5, ""2025-08"": 2, ""2025-07"": 4, ""2025-05"": 1, ""2025-03"": 1, ""2024-12"": 1, ""2024-10"": 1}",en (6); fr (5); de (3); es (2),atmosphere_quiet_peaceful (10); staff_friendly_helpful (8); views_sunset_starry_sky (5); location_nature_trails_access (3); pet_friendly_amenities (2); facilities_clean_modern (2); tips_local_knowledge (2); ground_flat_level_paved (2); scenery_natural_beauty (1); service_multilingual_welcoming (1); value_affordable_fair (1); location_beach_water_access (1); services_bread_delivery_onsite (1); utilities_reliable_electricity (1); misc_other_pros (1); family_child_friendly_playground (1); activities_farm_eco_interaction (1),access_difficult_narrow_steep (3); checkin_rules_restrictive_slow (3); noise_dogs_animals_neighbors (1); signage_unclear_directions (1); connectivity_good_5g_mobile (1); misc_other_cons (1),2026-01-26 07:57:28
136815,(8670) Bordeira - 3 Bairro do Norte,https://park4night.com/en/place/136815,37.197244,-8.862656,Parking lot day/night,5.0,97,4.16,0.0,0.0,0.0,"{""2026-01"": 3, ""2025-10"": 3, ""2025-09"": 10, ""2025-07"": 5, ""2025-06"": 2, ""2025-05"": 2, ""2025-04"": 3, ""2025-03"": 1, ""2025-01"": 1, ""2024-12"": 5, ""2024-11"": 1, ""2024-10"": 2, ""2024-08"": 4, ""2024-07"": 5, ""2024-06"": 4, ""2024-05"": 5, ""2024-04"": 2, ""2024-02"": 1}",en (10); de (10); fr (8); es (6); it (3); nl (3); pl (1),atmosphere_quiet_peaceful (34); facilities_clean_modern (19); location_town_center_proximity (14); services_bread_delivery_onsite (1); misc_other_pros (13); location_nature_trails_access (2); family_child_friendly_playground (1); safety_feeling_safe_community (3); value_affordable_fair (1); catering_bar_restaurant_onsite (5); water_potable_easy_refill (2); waste_disposal_functional (2); pet_friendly_amenities (1); access_easy_large_vehicles (1),noise_dogs_animals_neighbors (1); overcrowding_packed_residents (3); space_cramped_lack_of_privacy (3); access_difficult_narrow_steep (2); noise_events_music_parties (1); showers_cold_low_pressure (3); wifi_poor_unreliable_signal (1); safety_theft_risk_loitering (1); environment_pests_insects_smells (1); rules_strict_fussy_unpleasant (1); misc_other_cons (3); situational_temporary_blockage (1); noise_traffic_airplane_loud (1); signage_unclear_directions (1),2026-01-26 07:57:44
549229,(8670) Aljezur - Unnamed Road,https://park4night.com/en/place/549229,37.229789,-8.829756,Parking lot day/night,1.0,13,3.85,0.0,0.0,0.0,"{""2025-10"": 2, ""2025-09"": 2, ""2025-07"": 2, ""2025-04"": 1, ""2025-02"": 1, ""2025-01"": 2, ""2024-11"": 2, ""2024-09"": 1}",de (4); fr (4); en (2); pt (1); nl (1),atmosphere_quiet_peaceful (7); misc_other_pros (3); value_affordable_fair (2); scenery_natural_beauty (1); location_nature_trails_access (1); safety_feeling_safe_community (1),noise_traffic_airplane_loud (3); environment_litter_trash_accumulation (1); service_lack_of_amenities (1); safety_theft_risk_loitering (1); misc_other_cons (1),2026-01-26 07:57:52
391591,(8670-156) Aljezur - b74 Urbanização Vale da Telha,https://park4night.com/en/place/391591,37.298115,-8.854457,Extra services,7.0,8,3.88,0.0,0.0,0.0,"{""2025-10"": 1, ""2025-08"": 1, ""2024-05"": 1, ""2024-04"": 1, ""2024-02"": 1, ""2024-01"": 1}",de (3); fr (2); nl (1),laundry_effective_available (3); connectivity_strong_wifi (2); supplies_nearby_shops_fuel (1); misc_other_pros (1),laundry_effective_available (3); facilities_clean_modern (2); misc_other_cons (1),2026-01-26 07:57:52
557046,(8670) Bordeira SpaceGarden,https://park4night.com/en/place/557046,37.193715,-8.885389,Homestays accommodation,4.0,61,4.9,10.0,15.0,0.0,"{""2025-10"": 2, ""2025-09"": 8, ""2025-08"": 5, ""2025-07"": 6, ""2025-06"": 12, ""2025-05"": 4, ""2025-04"": 7, ""2025-03"": 2, ""2025-02"": 3, ""2025-01"": 4, ""2024-12"": 1, ""2024-11"": 6, ""2024-10"": 1}",en (16); de (13); es (5); it (5); fr (5); nl (4); pt (2),atmosphere_quiet_peaceful (30); staff_friendly_helpful (28); scenery_natural_beauty (19); pitches_spacious_private (16); location_nature_trails_access (11); views_sunset_starry_sky (8); location_beach_water_access (8); showers_hot_high_pressure (6); family_child_friendly_playground (1); activities_farm_eco_interaction (1); unique_vibe_creative_eco_farm (1); misc_other_pros (1); pet_friendly_amenities (1); services_bread_delivery_onsite (1); utilities_reliable_electricity (1); water_potable_easy_refill (1); waste_disposal_functional (1); connectivity_strong_wifi (1); safety_feeling_safe_community (1); checkin_automated_flexible_process (1); activities_onsite_yoga_pool (1),access_difficult_narrow_steep (7); noise_dogs_animals_neighbors (1); cleanliness_dirty_unkept (1); showers_cold_low_pressure (1); terrain_muddy_dusty_flooding (1); shade_lack_of_exposed (1); space_cramped_lack_of_privacy (1); price_expensive_overpriced (1); service_lack_of_amenities (1); wifi_poor_unreliable_signal (1); mobile_signal_weak_dead_zone (1); environment_pests_insects_smells (1); utilities_electricity_tripping (1); utilities_water_nonpotable_slow (1); signage_unclear_directions (1); rules_strict_fussy_unpleasant (1); misc_other_cons (1),2026-01-26 07:58:09
147995,(8670-440) Rogil - 81 Avenida 16 de Junho,https://park4night.com/en/place/147995,37.371797,-8.799867,Extra services,0.0,17,4.24,,,,"{""2025-10"": 1, ""2025-09"": 1, ""2025-01"": 1, ""2024-08"": 2, ""2024-06"": 1}",en (3); de (1); pt (1); es (1),water_potable_easy_refill (4); value_affordable_fair (1); staff_friendly_helpful (1); unique_vibe_creative_eco_farm (1); service_multilingual_welcoming (1),price_expensive_overpriced (3); service_staff_rude_unfriendly (1); waste_disposal_functional (1); misc_other_cons (1),2026-01-26 07:58:21
302066,(8600) Odiáxere - R. Nunes Lisa,https://park4night.com/en/place/302066,37.23491,-8.637112,Parking lot day/night,20.0,6,4.67,0.0,0.0,0.0,"{""2025-09"": 1}",de (1),pitches_spacious_private (1); ground_flat_level_paved (1),,2026-01-26 07:59:26
317641,(8600) Odiáxere -,https://park4night.com/en/place/317641,37.22701,-8.637131,Parking lot day/night,200.0,5,3.8,0.0,0.0,0.0,"{""2025-11"": 1}",fr (1),pet_friendly_amenities (1); atmosphere_quiet_peaceful (1),misc_other_cons (1); access_difficult_narrow_steep (1); rules_strict_fussy_unpleasant (1),2026-01-26 07:59:34
561629,(8670-447) Grand Catherine,https://park4night.com/en/place/561629,37.37438,-8.763916,"On the farm (farm, vineyard ...)",1.0,9,5.0,25.0,35.0,0.0,"{""2026-01"": 1, ""2025-06"": 1, ""2025-05"": 1, ""2025-04"": 1, ""2025-03"": 1, ""2025-01"": 1, ""2024-12"": 1, ""2024-11"": 2}",nl (3); de (5); en (1),atmosphere_quiet_peaceful (4); scenery_natural_beauty (3); facilities_clean_modern (4); showers_hot_high_pressure (3); pitches_spacious_private (4); shade_natural_provided (1); value_affordable_fair (1); location_nature_trails_access (1); services_bread_delivery_onsite (1); catering_bar_restaurant_onsite (1); utilities_reliable_electricity (1); water_potable_easy_refill (1); waste_disposal_functional (1); connectivity_strong_wifi (1); safety_feeling_safe_community (1); pet_friendly_amenities (1); family_child_friendly_playground (1); access_easy_large_vehicles (1); checkin_automated_flexible_process (1); activities_onsite_yoga_pool (1); unique_vibe_creative_eco_farm (1); heritage_culture_history (1); misc_other_pros (1),price_expensive_overpriced (1); payment_issues_cash_only_friction (1); service_lack_of_amenities (1); checkin_rules_restrictive_slow (1); wifi_poor_unreliable_signal (1); mobile_signal_weak_dead_zone (1); safety_theft_risk_loitering (1); safety_police_fines_eviction_risk (1); environment_pests_insects_smells (1); environment_litter_trash_accumulation (1); utilities_electricity_tripping (1); utilities_water_nonpotable_slow (1); signage_unclear_directions (1); location_remote_isolated_far (1); rules_strict_fussy_unpleasant (1); environment_radiation_emf (1); social_niche_demographic (1); situational_temporary_blockage (1); misc_other_cons (1),2026-01-26 07:59:35
606388,(8670-076) Aljezur - Unnamed Road,https://park4night.com/en/place/606388,37.316367,-8.788824,Parking lot day/night,1.0,16,3.19,0.0,0.0,0.0,"{""2025-12"": 1, ""2025-10"": 1, ""2025-09"": 2, ""2025-08"": 8, ""2025-07"": 4}",en (5); fr (3); nl (2); de (2); pt (2); es (1); it (1),atmosphere_quiet_peaceful (7); ground_flat_level_paved (4); pitches_spacious_private (3); value_affordable_fair (1); location_nature_trails_access (1); supplies_nearby_shops_fuel (1); access_easy_large_vehicles (1); misc_other_pros (1),noise_dogs_animals_neighbors (7); safety_feeling_safe_community (3); environment_pests_insects_smells (2); misc_other_cons (2); terrain_muddy_dusty_flooding (1); space_cramped_lack_of_privacy (1); rules_strict_fussy_unpleasant (1); noise_traffic_airplane_loud (1),2026-01-26 07:59:48
633301,(8670-320) São Teotónio - Rua dos Pescadores,https://park4night.com/en/place/633301,37.46541,-8.796227,Parking lot day/night,6.0,7,4.14,0.0,0.0,0.0,"{""2025-12"": 2, ""2025-11"": 1, ""2025-10"": 3, ""2025-09"": 1}",fr (3); es (3); de (1),views_sunset_starry_sky (5); atmosphere_quiet_peaceful (2); location_nature_trails_access (2); catering_bar_restaurant_onsite (2); location_town_center_proximity (1); misc_other_pros (1),noise_dogs_animals_neighbors (2); terrain_uneven_sloping (2); space_cramped_lack_of_privacy (1); rules_strict_fussy_unpleasant (1); noise_traffic_airplane_loud (1); misc_other_cons (1),2026-01-26 07:59:49
253969,(8670-417) Vidigal & Ocean,https://park4night.com/en/place/253969,37.35419,-8.778925,"On the farm (farm, vineyard ...)",4.0,133,4.87,21.0,50.0,0.0,"{""2026-01"": 1, ""2025-12"": 1, ""2025-10"": 1, ""2025-09"": 1, ""2025-08"": 6, ""2025-07"": 2, ""2025-06"": 4, ""2025-05"": 2, ""2025-04"": 1, ""2025-03"": 2, ""2025-01"": 1, ""2024-12"": 4, ""2024-11"": 3, ""2024-10"": 2, ""2024-09"": 4, ""2024-08"": 3, ""2024-07"": 2, ""2024-06"": 3, ""2024-05"": 1, ""2024-03"": 4, ""2024-01"": 1}",de (24); en (8); nl (5); fr (4); es (2); it (1),atmosphere_quiet_peaceful (29); pitches_spacious_private (20); facilities_clean_modern (15); showers_hot_high_pressure (13); views_sunset_starry_sky (10); staff_friendly_helpful (8); location_nature_trails_access (7); value_affordable_fair (6); location_beach_water_access (5); unique_vibe_creative_eco_farm (4); scenery_natural_beauty (4); family_child_friendly_playground (1); pet_friendly_amenities (1); access_easy_large_vehicles (1); services_bread_delivery_onsite (1); misc_other_pros (10),price_expensive_overpriced (7); waste_disposal_functional (3); showers_cold_low_pressure (1); service_lack_of_amenities (1); connectivity_strong_wifi (1); family_child_friendly_playground (1); misc_other_cons (3),2026-01-26 07:59:59
223356,(8670) Francelho on Wheels,https://park4night.com/en/place/223356,37.219137,-8.791504,Paying motorhome area,20.0,239,4.05,10.0,15.0,2.5,"{""2026-01"": 3, ""2025-12"": 1, ""2025-11"": 1, ""2025-10"": 2, ""2025-09"": 1, ""2025-08"": 6, ""2025-07"": 2, ""2025-06"": 3, ""2025-05"": 2, ""2025-04"": 1, ""2025-03"": 1, ""2025-02"": 5, ""2025-01"": 3, ""2024-11"": 2, ""2024-10"": 2, ""2024-09"": 6, ""2024-08"": 9, ""2024-07"": 3, ""2024-06"": 2, ""2024-05"": 4, ""2024-04"": 5, ""2024-03"": 3, ""2024-02"": 3}",en (11); fr (11); de (10); es (7); nl (4); it (3); pt (2),staff_friendly_helpful (25); atmosphere_quiet_peaceful (21); location_nature_trails_access (8); facilities_clean_modern (6); laundry_effective_available (6); connectivity_strong_wifi (6); pitches_spacious_private (5); value_affordable_fair (5); service_multilingual_welcoming (4); scenery_natural_beauty (3); waste_disposal_functional (3); water_potable_easy_refill (3); safety_secure_fenced_monitored (2); family_child_friendly_playground (1); access_easy_large_vehicles (1); checkin_automated_flexible_process (1); misc_other_pros (1),showers_cold_low_pressure (16); facilities_broken_outdated (13); terrain_uneven_sloping (5); noise_traffic_airplane_loud (3); location_remote_isolated_far (3); rules_strict_fussy_unpleasant (2); space_cramped_lack_of_privacy (1); price_expensive_overpriced (1); service_lack_of_amenities (1); wifi_poor_unreliable_signal (1); environment_pests_insects_smells (1); signage_unclear_directions (1); situational_temporary_blockage (1); misc_other_cons (1),2026-01-26 08:00:05
194316,(8670-130) Aljezur -,https://park4night.com/en/place/194316,37.316006,-8.79366,Extra services,2.0,7,2.43,0.0,0.0,0.0,{},,,,2026-01-26 08:00:12
613858,(8600) quinta in Bensafrim,https://park4night.com/en/place/613858,37.19968,-8.720464,"On the farm (farm, vineyard ...)",5.0,14,4.86,15.0,25.0,0.0,"{""2025-10"": 2, ""2025-09"": 1, ""2025-08"": 9, ""2025-07"": 2}",en (6); de (4); fr (3),atmosphere_quiet_peaceful (13); staff_friendly_helpful (10); scenery_natural_beauty (6); views_sunset_starry_sky (2); pet_friendly_amenities (2); location_nature_trails_access (2); activities_onsite_yoga_pool (2); unique_vibe_creative_eco_farm (1); facilities_clean_modern (1); showers_hot_high_pressure (1); pitches_spacious_private (1); shade_natural_provided (1); value_affordable_fair (1); location_beach_water_access (1); services_bread_delivery_onsite (1); connectivity_good_5g_mobile (1); safety_feeling_safe_community (1); family_child_friendly_playground (1); access_easy_large_vehicles (1); activities_farm_eco_interaction (1); misc_other_pros (1),terrain_uneven_sloping (1); utilities_water_nonpotable_slow (1); waste_disposal_functional (1); misc_other_cons (1),2026-01-26 08:00:25
417239,(8550-145) Marmelete - 58 Rua Inácio V. Cabrita,https://park4night.com/en/place/417239,37.307551,-8.665484,Extra services,1.0,9,3.89,0.0,0.0,,"{""2025-08"": 1, ""2025-06"": 1, ""2025-01"": 1, ""2024-04"": 1, ""2024-02"": 1}",fr (3); de (2),misc_other_pros (1),utilities_water_nonpotable_slow (3); access_difficult_narrow_steep (1); misc_other_cons (1),2026-01-26 08:00:33
222184,(8670-325) Odeceixe - Rua do Recanto,https://park4night.com/en/place/222184,37.440916,-8.798153,Extra services,0.0,29,3.72,0.0,0.0,,"{""2025-05"": 1, ""2024-09"": 1, ""2024-08"": 1, ""2024-07"": 1}",de (1); fr (1); es (1); pt (1),facilities_clean_modern (1); location_beach_water_access (1),showers_cold_low_pressure (3); misc_other_cons (1),2026-01-26 08:01:47
44428,(8670) entre ALJEZUR et ESPINHAO DE CAO - N120,https://park4night.com/en/place/44428,37.250599,-8.80967,Parking lot day/night,1.0,43,3.09,0.0,0.0,0.0,"{""2025-12"": 1, ""2025-11"": 1, ""2025-08"": 1, ""2025-04"": 1, ""2025-01"": 1, ""2024-08"": 1, ""2024-05"": 1, ""2024-04"": 1}",en (2); nl (1); de (1); it (2); pt (2),atmosphere_quiet_peaceful (6); misc_other_pros (2); views_sunset_starry_sky (1); service_multilingual_welcoming (1); access_easy_large_vehicles (1),environment_litter_trash_accumulation (5); service_lack_of_amenities (2); noise_traffic_airplane_loud (1); misc_other_cons (1),2026-01-26 08:02:33
478585,(8600) Bensafrim -,https://park4night.com/en/place/478585,37.188944,-8.779067,Homestays accommodation,2.0,14,4.93,10.0,10.0,0.0,"{""2025-02"": 1, ""2024-10"": 1, ""2024-09"": 1, ""2024-07"": 1, ""2024-04"": 2, ""2024-03"": 5, ""2024-02"": 2}",en (3); nl (3); de (4); fr (2); it (1),atmosphere_quiet_peaceful (10); scenery_natural_beauty (7); staff_friendly_helpful (6); location_nature_trails_access (5); pet_friendly_amenities (3); views_sunset_starry_sky (2); facilities_clean_modern (2); ground_flat_level_paved (1); supplies_nearby_shops_fuel (1); location_town_center_proximity (1); utilities_reliable_electricity (1); activities_farm_eco_interaction (1); misc_other_pros (1),noise_dogs_animals_neighbors (1); showers_cold_low_pressure (1); rules_strict_fussy_unpleasant (1); misc_other_cons (1),2026-01-26 08:02:37
97590,(7630) Odemira - 3 Rua Do Comercio,https://park4night.com/en/place/97590,37.598017,-8.80642,Extra services,8.0,15,3.0,0.0,0.0,0.0,"{""2026-01"": 1, ""2024-07"": 1}",,showers_hot_high_pressure (1); misc_other_pros (1),utilities_electricity_tripping (1); showers_cold_low_pressure (1),2026-01-26 08:02:45
477706,(8670) Aljezur -,https://park4night.com/en/place/477706,37.299938,-8.725381,"On the farm (farm, vineyard ...)",1.0,44,5.0,0.0,0.0,0.0,"{""2026-01"": 1, ""2025-12"": 2, ""2025-11"": 2, ""2025-10"": 4, ""2025-09"": 1, ""2025-06"": 4, ""2025-01"": 2, ""2024-12"": 1, ""2024-11"": 1, ""2024-10"": 1, ""2024-09"": 3, ""2024-08"": 2, ""2024-07"": 4, ""2024-06"": 4, ""2024-05"": 2, ""2024-03"": 7, ""2024-02"": 2}",en (15); de (14); nl (4); fr (3); it (3),atmosphere_quiet_peaceful (24); staff_friendly_helpful (19); scenery_natural_beauty (16); showers_hot_high_pressure (14); facilities_clean_modern (11); unique_vibe_creative_eco_farm (10); views_sunset_starry_sky (7); location_nature_trails_access (5); connectivity_strong_wifi (5); pitches_spacious_private (4); waste_disposal_functional (3); service_multilingual_welcoming (3); family_child_friendly_playground (1); activities_farm_eco_interaction (1); misc_other_pros (10); laundry_effective_available (1); water_potable_easy_refill (1); ground_flat_level_paved (1); pet_friendly_amenities (1),access_difficult_narrow_steep (10); noise_traffic_airplane_loud (1); terrain_muddy_dusty_flooding (1); space_cramped_lack_of_privacy (1); wifi_poor_unreliable_signal (1); utilities_electricity_tripping (1); misc_other_cons (1),2026-01-26 08:02:48
501348,(8670-440) Rogil -,https://park4night.com/en/place/501348,37.364386,-8.781304,"On the farm (farm, vineyard ...)",2.0,10,4.6,10.0,10.0,0.0,"{""2025-11"": 3, ""2025-06"": 1, ""2025-04"": 2, ""2025-03"": 2, ""2024-10"": 1, ""2024-08"": 1}",de (5); en (3); fr (1); he (1),atmosphere_quiet_peaceful (5); scenery_natural_beauty (3); views_sunset_starry_sky (1); staff_friendly_helpful (4); service_multilingual_welcoming (2); facilities_clean_modern (1); showers_hot_high_pressure (1); laundry_effective_available (1); location_nature_trails_access (2); services_bread_delivery_onsite (1); utilities_reliable_electricity (1); water_potable_easy_refill (1); waste_disposal_functional (1); connectivity_good_5g_mobile (1); pet_friendly_amenities (1); family_child_friendly_playground (1); access_easy_large_vehicles (1); checkin_automated_flexible_process (1); activities_onsite_yoga_pool (1); unique_vibe_creative_eco_farm (1); activities_farm_eco_interaction (1); heritage_culture_history (1); misc_other_pros (3),noise_dogs_animals_neighbors (1); facilities_broken_outdated (1); showers_cold_low_pressure (1); terrain_uneven_sloping (1); terrain_muddy_dusty_flooding (1); shade_lack_of_exposed (1); access_difficult_narrow_steep (1); space_cramped_lack_of_privacy (1); price_expensive_overpriced (1); payment_issues_cash_only_friction (1); service_lack_of_amenities (1); service_staff_rude_unfriendly (1); checkin_rules_restrictive_slow (1); wifi_poor_unreliable_signal (1); mobile_signal_weak_dead_zone (1); safety_theft_risk_loitering (1); safety_police_fines_eviction_risk (1); environment_pests_insects_smells (1); environment_litter_trash_accumulation (1); utilities_electricity_tripping (1); utilities_water_nonpotable_slow (1); signage_unclear_directions (1); location_remote_isolated_far (1); rules_strict_fussy_unpleasant (1); environment_radiation_emf (1); social_niche_demographic (1); situational_temporary_blockage (1); misc_other_cons (1),2026-01-26 08:02:59
508056,(8670) Soul Farm Algarve,https://park4night.com/en/place/508056,37.288432,-8.847781,"On the farm (farm, vineyard ...)",3.0,14,4.36,30.0,30.0,0.0,"{""2025-11"": 1, ""2025-10"": 2, ""2025-09"": 1, ""2025-08"": 1, ""2025-07"": 1, ""2025-06"": 2, ""2025-04"": 1, ""2024-11"": 1, ""2024-10"": 1, ""2024-09"": 1, ""2024-06"": 2}",de (10); en (2); fr (1),atmosphere_quiet_peaceful (5); showers_hot_high_pressure (6); facilities_clean_modern (5); staff_friendly_helpful (4); location_beach_water_access (4); activities_onsite_yoga_pool (4); unique_vibe_creative_eco_farm (3); service_multilingual_welcoming (2); value_affordable_fair (1); services_bread_delivery_onsite (1); location_nature_trails_access (1); pet_friendly_amenities (1); misc_other_pros (3),access_difficult_narrow_steep (3); price_expensive_overpriced (3); space_cramped_lack_of_privacy (1); overcrowding_packed_residents (1); rules_strict_fussy_unpleasant (1); misc_other_cons (1),2026-01-26 08:03:24
160140,(8550-145) Marmelete - 1 Rua Inácio V. Cabrita,https://park4night.com/en/place/160140,37.309426,-8.666241,Extra services,5.0,37,4.24,0.0,0.0,0.0,"{""2026-01"": 1, ""2025-06"": 1, ""2025-05"": 2, ""2025-04"": 1, ""2025-02"": 1, ""2024-10"": 1, ""2024-08"": 1, ""2024-05"": 1, ""2024-04"": 1, ""2024-03"": 1}",de (6); en (3),showers_hot_high_pressure (10); value_affordable_fair (3); misc_other_pros (1),cleanliness_dirty_unkept (2); showers_cold_low_pressure (1); facilities_broken_outdated (1); misc_other_cons (1),2026-01-26 08:04:13
638995,(8550-145) ASA Marmelete,https://park4night.com/en/place/638995,37.313182,-8.672755,Private car park for campers,44.0,25,4.6,10.0,10.0,0.0,"{""2026-01"": 5, ""2025-12"": 4, ""2025-11"": 10, ""2025-10"": 5, ""2025-09"": 1}",en (7); de (5); fr (5); nl (2); sv (1); pt (1); it (1),atmosphere_quiet_peaceful (4); scenery_natural_beauty (11); views_sunset_starry_sky (5); staff_friendly_helpful (11); service_multilingual_welcoming (2); tips_local_knowledge (3); facilities_clean_modern (7); showers_hot_high_pressure (1); laundry_effective_available (1); pitches_spacious_private (4); ground_flat_level_paved (3); value_affordable_fair (5); discounts_accepted_acsi (0); pricing_transparent_simple (1); location_beach_water_access (0); location_town_center_proximity (4); location_nature_trails_access (7); supplies_nearby_shops_fuel (2); services_bread_delivery_onsite (0); catering_bar_restaurant_onsite (1); utilities_reliable_electricity (3); water_potable_easy_refill (1); waste_disposal_functional (0); connectivity_strong_wifi (0); connectivity_good_5g_mobile (1); safety_secure_fenced_monitored (1); safety_feeling_safe_community (0); pet_friendly_amenities (1); family_child_friendly_playground (0); access_easy_large_vehicles (0); checkin_automated_flexible_process (0); activities_onsite_yoga_pool (3); unique_vibe_creative_eco_farm (0); utilities_lpg_gpl_specialist (0); activities_farm_eco_interaction (0); heritage_culture_history (0); misc_other_pros (2),noise_traffic_airplane_loud (0); noise_dogs_animals_neighbors (0); noise_events_music_parties (0); cleanliness_dirty_unkept (0); facilities_broken_outdated (0); showers_cold_low_pressure (2); terrain_uneven_sloping (1); terrain_muddy_dusty_flooding (0); shade_lack_of_exposed (1); access_difficult_narrow_steep (2); maneuvering_tight_spaces_restrictions (1); overcrowding_packed_residents (0); space_cramped_lack_of_privacy (0); price_expensive_overpriced (0); payment_issues_cash_only_friction (0); service_lack_of_amenities (2); service_staff_rude_unfriendly (0); checkin_rules_restrictive_slow (3); wifi_poor_unreliable_signal (1); mobile_signal_weak_dead_zone (0); safety_theft_risk_loitering (0); safety_police_fines_eviction_risk (0); environment_pests_insects_smells (0); environment_litter_trash_accumulation (0); utilities_electricity_tripping (0); utilities_water_nonpotable_slow (0); signage_unclear_directions (0); location_remote_isolated_far (0); rules_strict_fussy_unpleasant (0); environment_radiation_emf (0); social_niche_demographic (0); situational_temporary_blockage (0); misc_other_cons (1),2026-01-26 08:04:32
